2025-06-18 00:36:39.3029 [INFO; Root]  KinematicSoup Technologies Inc.
2025-06-18 00:36:51.1207 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (5.448237E-08, 2.19996, 2.99653E-07)
2025-06-18 00:36:51.1207 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (5.227048E-08, 2.199968, 3.085588E-07)
2025-06-18 00:36:51.1713 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (5.366746E-08, 2.199976, 3.080931E-07)
2025-06-18 00:36:51.1713 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (5.337643E-08, 2.199982, 3.126916E-07)
2025-06-18 00:36:51.2041 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (5.08735E-08, 2.199988, 3.064051E-07)
2025-06-18 00:36:51.2041 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (5.296897E-08, 2.199991, 3.004679E-07)
2025-06-18 00:36:51.2203 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (5.343463E-08, 2.199994, 3.001187E-07)
2025-06-18 00:36:51.2531 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (5.378388E-08, 2.199995, 2.997695E-07)
2025-06-18 00:36:51.2531 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (5.587935E-08, 2.199996, 3.011664E-07)
2025-06-18 00:36:51.3042 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (5.669426E-08, 2.199996, 3.022142E-07)
2025-06-18 00:36:51.3042 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (5.768379E-08, 2.199996, 3.040768E-07)
2025-06-18 00:36:51.3382 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (5.814945E-08, 2.199996, 3.048917E-07)
2025-06-18 00:36:51.3540 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (5.908078E-08, 2.199996, 3.058231E-07)
2025-06-18 00:36:51.3540 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (5.937181E-08, 2.199996, 3.059395E-07)
2025-06-18 00:36:51.4045 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (5.995389E-08, 2.199996, 3.062887E-07)
2025-06-18 00:36:51.4045 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (6.053597E-08, 2.199996, 3.069872E-07)
2025-06-18 00:36:51.4372 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (6.094342E-08, 2.199996, 3.074529E-07)
2025-06-18 00:36:51.4372 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (6.053597E-08, 2.199997, 3.085006E-07)
2025-06-18 00:36:51.4708 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (6.059418E-08, 2.199997, 3.089663E-07)
2025-06-18 00:36:51.4708 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (6.298069E-08, 2.199996, 3.11411E-07)
2025-06-18 00:36:51.5206 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (6.46105E-08, 2.199996, 3.129244E-07)
2025-06-18 00:36:51.5374 [INFO; Root]  E2ServerPlayerAuthority.SetTransfrom 1000000 (6.787013E-08, 2.199995, 3.139721E-07)
